student_id,cohort_year,gender,race_ethnicity,first_generation,pell_eligible,program_code,retention_probability,risk_score,risk_band,actual_returned_year_2
S101411,2022,Female,Hispanic/Latino,Yes,No,SOC,0.8436,0.1564,Low,1
S101412,2021,Male,Hispanic/Latino,No,No,PSY,0.8494,0.1506,Low,1
S101413,2023,Female,White,Yes,No,NUR,0.8186,0.1814,Low,1
S101414,2022,Female,White,No,No,PSY,0.6805,0.3195,Moderate,0
S101415,2023,Female,White,No,Yes,BUS,0.8676,0.1324,Low,1
S101416,2022,Female,Hispanic/Latino,Yes,No,PSY,0.8989,0.1011,Low,1
S101417,2021,Female,White,No,No,NUR,0.8403,0.1597,Low,1
S101418,2023,Male,Black/African American,No,Yes,BIO,0.8556,0.1444,Low,1
S101419,2021,Female,Asian,No,No,COM,0.787,0.213,Moderate,1
S101420,2023,Female,White,No,No,POL,0.7934,0.2066,Moderate,1
S101421,2023,Male,Asian,No,Yes,BIO,0.87,0.13,Low,1
S101422,2022,Female,White,No,No,POL,0.8249,0.1751,Low,1
S101423,2022,Male,White,No,Yes,EDU,0.9829,0.0171,Low,1
S101424,2021,Female,White,No,Yes,NUR,0.85,0.15,Low,1
S101425,2023,Female,White,No,Yes,BUS,0.9467,0.0533,Low,1
S101426,2022,Female,Asian,No,No,NUR,0.8408,0.1592,Low,1
S101427,2023,Male,International,No,No,EDU,0.9621,0.0379,Low,1
S101428,2021,Female,White,No,No,COM,0.8451,0.1549,Low,1
S101429,2023,Male,White,No,No,SOC,0.6724,0.3276,Moderate,0
S101430,2021,Female,Hispanic/Latino,No,No,ENG,0.7022,0.2978,Moderate,0
S101431,2020,Male,White,No,No,BUS,0.8158,0.1842,Low,1
S101432,2020,Female,White,No,No,POL,0.6758,0.3242,Moderate,0
S101433,2022,Female,International,No,No,SOC,0.6829,0.3171,Moderate,1
S101434,2021,Female,Asian,No,No,EDU,0.8199,0.1801,Low,1
S101435,2020,Female,Two or More Races,No,No,POL,0.9114,0.0886,Low,1
S101436,2021,Female,White,No,Yes,BIO,0.6811,0.3189,Moderate,0
S101437,2022,Male,White,No,No,ENG,0.9054,0.0946,Low,1
S101438,2021,Female,White,No,Yes,ENG,0.8805,0.1195,Low,1
S101439,2023,Female,Two or More Races,No,No,BIO,0.6596,0.3404,Moderate,0
S101440,2023,Female,White,No,No,POL,0.8805,0.1195,Low,1
S101441,2022,Female,White,No,Yes,ENG,0.8186,0.1814,Low,1
S101442,2023,Female,White,No,Yes,POL,0.8499,0.1501,Low,1
S101443,2021,Male,Asian,Yes,No,PSY,0.85,0.15,Low,1
S101444,2020,Female,Asian,Yes,No,CS,0.5476,0.4524,Elevated,0
S101445,2020,Male,Hispanic/Latino,No,No,POL,0.8676,0.1324,Low,1
S101446,2023,Female,White,No,No,NUR,0.8292,0.1708,Low,1
S101447,2023,Female,Asian,Yes,Yes,ENG,0.8805,0.1195,Low,1
S101448,2022,Male,White,No,No,EDU,0.9219,0.0781,Low,1
S101449,2020,Female,White,No,No,EDU,0.7336,0.2664,Moderate,0
S101450,2021,Female,White,No,No,EDU,0.8613,0.1387,Low,1
S101451,2020,Male,Hispanic/Latino,No,No,COM,0.7022,0.2978,Moderate,0
S101452,2020,Male,White,No,No,BUS,0.7308,0.2692,Moderate,1
S101453,2020,Male,International,No,Yes,BIO,0.8403,0.1597,Low,1
S101454,2022,Female,White,No,No,EDU,0.9114,0.0886,Low,1
S101455,2020,Male,White,No,No,ENG,0.779,0.221,Moderate,1
S101456,2023,Male,Hispanic/Latino,Yes,No,PSY,0.7983,0.2017,Moderate,1
S101457,2021,Male,Hispanic/Latino,No,Yes,SOC,0.789,0.211,Moderate,1
S101458,2021,Female,White,No,No,PSY,0.9207,0.0793,Low,1
S101459,2022,Female,Hispanic/Latino,Yes,No,PSY,0.7789,0.2211,Moderate,0
S101460,2023,Female,White,No,Yes,CS,0.8908,0.1092,Low,1
S101461,2021,Female,White,Yes,Yes,PSY,0.6455,0.3545,Moderate,0
S101462,2020,Male,Asian,No,No,ENG,0.7399,0.2601,Moderate,1
S101463,2020,Female,Hispanic/Latino,No,Yes,POL,0.8249,0.1751,Low,1
S101464,2023,Female,White,No,No,POL,0.8306,0.1694,Low,0
S101465,2020,Female,White,No,No,PSY,0.8235,0.1765,Low,1
S101466,2022,Female,Hispanic/Latino,No,No,PSY,0.9415,0.0585,Low,1
S101467,2021,Female,White,No,No,SOC,0.8299,0.1701,Low,1
S101468,2023,Female,Two or More Races,Yes,No,ENG,0.6348,0.3652,Moderate,0
S101469,2020,Female,Hispanic/Latino,No,Yes,NUR,0.7983,0.2017,Moderate,1
S101470,2023,Male,Black/African American,No,No,ENG,0.8273,0.1727,Low,1
S101471,2022,Female,White,No,Yes,EDU,0.7606,0.2394,Moderate,1
S101472,2021,Female,Asian,Yes,Yes,CS,0.8388,0.1612,Low,1
S101473,2020,Female,White,No,Yes,COM,0.9114,0.0886,Low,1
S101474,2023,Female,White,Yes,No,EDU,0.8805,0.1195,Low,1
S101475,2021,Female,White,No,Yes,NUR,0.7447,0.2553,Moderate,0
S101476,2021,Female,White,Yes,Yes,POL,0.8129,0.1871,Low,1
S101477,2021,Female,Two or More Races,No,No,BUS,0.8126,0.1874,Low,1
S101478,2020,Female,Asian,No,Yes,NUR,0.8249,0.1751,Low,1
S101479,2021,Male,Hispanic/Latino,No,No,BIO,0.85,0.15,Low,1
S101480,2020,Female,Hispanic/Latino,No,No,BUS,0.8451,0.1549,Low,0
S101481,2020,Female,Hispanic/Latino,Yes,No,COM,0.6632,0.3368,Moderate,0
S101482,2021,Male,Hispanic/Latino,No,Yes,ENG,0.8805,0.1195,Low,1
S101483,2020,Female,Asian,No,Yes,PSY,0.6434,0.3566,Moderate,1
S101484,2021,Female,Hispanic/Latino,No,No,POL,0.8805,0.1195,Low,1
S101485,2023,Female,Asian,No,No,BIO,0.828,0.172,Low,1
S101486,2020,Female,White,Yes,Yes,SOC,0.8081,0.1919,Low,0
S101487,2020,Female,International,No,No,ENG,0.8676,0.1324,Low,1
S101488,2020,Nonbinary,White,No,No,COM,0.8306,0.1694,Low,1
S101489,2022,Nonbinary,White,Yes,Yes,POL,0.8355,0.1645,Low,1
S101490,2021,Male,Black/African American,No,No,BIO,0.7202,0.2798,Moderate,1
S101491,2021,Female,White,Yes,No,NUR,0.8319,0.1681,Low,1
S101492,2020,Female,White,No,No,EDU,0.7564,0.2436,Moderate,0
S101493,2021,Female,White,No,No,COM,0.8359,0.1641,Low,1
S101494,2021,Female,White,No,No,NUR,0.9029,0.0971,Low,1
S101495,2021,Female,Two or More Races,Yes,No,POL,0.8157,0.1843,Low,1
S101496,2022,Female,Black/African American,Yes,No,EDU,0.87,0.13,Low,1
S101497,2023,Female,White,No,No,ENG,0.5989,0.4011,Elevated,0
S101498,2021,Female,International,Yes,No,NUR,0.6041,0.3959,Moderate,0
S101499,2023,Female,Hispanic/Latino,No,No,POL,0.6651,0.3349,Moderate,1
S101500,2022,Male,Black/African American,No,Yes,ENG,0.9219,0.0781,Low,1
S101501,2021,Female,White,No,No,ENG,0.87,0.13,Low,1
S101502,2020,Male,White,No,No,BUS,0.8805,0.1195,Low,1
S101503,2021,Female,White,Yes,Yes,COM,0.7339,0.2661,Moderate,0
S101504,2022,Female,White,Yes,No,SOC,0.6825,0.3175,Moderate,1
S101505,2020,Female,Asian,No,No,EDU,0.9182,0.0818,Low,1
S101506,2023,Female,White,No,No,PSY,0.9467,0.0533,Low,1
S101507,2021,Female,Hispanic/Latino,No,No,NUR,0.85,0.15,Low,1
S101508,2023,Female,Hispanic/Latino,No,Yes,CS,0.5564,0.4436,Elevated,0
S101509,2022,Male,White,No,No,ENG,0.8948,0.1052,Low,1
S101510,2021,Female,White,No,Yes,BIO,0.6805,0.3195,Moderate,0
S101511,2020,Female,Hispanic/Latino,No,No,COM,0.8206,0.1794,Low,1
S101512,2022,Male,Black/African American,No,No,POL,0.8613,0.1387,Low,1
S101513,2021,Female,White,No,No,NUR,0.9114,0.0886,Low,1
S101514,2020,Female,International,No,Yes,BIO,0.8411,0.1589,Low,1
S101515,2023,Female,Black/African American,No,No,CS,0.85,0.15,Low,1
S101516,2021,Female,Hispanic/Latino,No,No,NUR,0.8805,0.1195,Low,1
S101517,2020,Female,White,No,Yes,EDU,0.8805,0.1195,Low,1
S101518,2021,Female,Asian,No,Yes,BUS,0.8676,0.1324,Low,1
S101519,2021,Male,Asian,No,Yes,BUS,0.8299,0.1701,Low,1
S101520,2023,Female,White,No,No,PSY,0.8608,0.1392,Low,1
S101521,2022,Female,Unknown,Yes,No,CS,0.7402,0.2598,Moderate,1
S101522,2020,Female,Black/African American,No,No,EDU,0.8265,0.1735,Low,0
S101523,2020,Male,White,No,No,NUR,0.612,0.388,Moderate,1
S101524,2022,Male,Asian,No,No,EDU,0.5256,0.4744,Elevated,0
S101525,2020,Male,Hispanic/Latino,No,No,NUR,0.9467,0.0533,Low,1
S101526,2021,Male,Asian,No,Yes,POL,0.87,0.13,Low,1
S101527,2020,Male,Asian,No,Yes,ENG,0.8605,0.1395,Low,1
S101528,2020,Female,White,No,Yes,EDU,0.8299,0.1701,Low,1
S101529,2023,Male,White,No,No,BUS,0.8089,0.1911,Low,1
S101530,2020,Female,White,No,No,EDU,0.9322,0.0678,Low,1
S101531,2020,Female,Two or More Races,No,No,CS,0.87,0.13,Low,1
S101532,2023,Male,White,Yes,No,ENG,0.8097,0.1903,Low,1
S101533,2020,Female,Black/African American,No,No,BUS,0.6344,0.3656,Moderate,0
S101534,2023,Female,White,No,No,COM,0.5476,0.4524,Elevated,0
S101535,2020,Female,White,No,No,POL,0.8083,0.1917,Low,0
S101536,2020,Female,Black/African American,No,Yes,POL,0.9219,0.0781,Low,1
S101537,2020,Male,Hispanic/Latino,No,Yes,SOC,0.8676,0.1324,Low,1
S101538,2022,Female,White,No,No,EDU,0.7929,0.2071,Moderate,1
S101539,2022,Male,White,No,No,BIO,0.649,0.351,Moderate,0
S101540,2021,Female,White,No,No,PSY,0.8805,0.1195,Low,1
S101541,2020,Male,White,No,Yes,BUS,0.8408,0.1592,Low,0
S101542,2020,Female,White,No,No,BIO,0.6144,0.3856,Moderate,1
S101543,2022,Male,Hispanic/Latino,No,No,BIO,0.8853,0.1147,Low,1
S101544,2020,Female,White,No,Yes,COM,0.8412,0.1588,Low,1
S101545,2022,Female,White,Yes,No,BUS,0.7197,0.2803,Moderate,1
S101546,2022,Female,White,No,No,POL,0.85,0.15,Low,1
S101547,2023,Female,White,No,Yes,EDU,0.788,0.212,Moderate,1
S101548,2021,Female,Unknown,No,No,COM,0.5901,0.4099,Elevated,0
S101549,2020,Male,White,Yes,No,ENG,0.8474,0.1526,Low,1
S101550,2021,Male,White,No,No,BIO,0.6915,0.3085,Moderate,1
S101551,2023,Male,Hispanic/Latino,No,Yes,ENG,0.8805,0.1195,Low,1
S101552,2022,Female,Two or More Races,No,No,COM,0.7218,0.2782,Moderate,0
S101553,2022,Female,Asian,No,No,SOC,0.3023,0.6977,High,0
S101554,2021,Male,Black/African American,No,Yes,COM,0.5806,0.4194,Elevated,0
S101555,2020,Male,Two or More Races,Yes,No,SOC,0.8157,0.1843,Low,1
S101556,2023,Female,Hispanic/Latino,No,No,CS,0.8157,0.1843,Low,1
S101557,2023,Male,Unknown,No,No,CS,0.7449,0.2551,Moderate,0
S101558,2023,Female,White,Yes,No,EDU,0.8557,0.1443,Low,1
S101559,2023,Male,Black/African American,Yes,Yes,COM,0.7662,0.2338,Moderate,1
S101560,2021,Male,Black/African American,Yes,No,PSY,0.8249,0.1751,Low,1
S101561,2021,Male,Two or More Races,Yes,No,CS,0.8411,0.1589,Low,1
S101562,2020,Female,White,No,No,ENG,0.9054,0.0946,Low,1
S101563,2023,Male,Asian,No,No,COM,0.7401,0.2599,Moderate,0
S101564,2022,Female,White,No,No,PSY,0.8421,0.1579,Low,0
S101565,2021,Male,Hispanic/Latino,No,No,NUR,0.7517,0.2483,Moderate,1
S101566,2023,Female,White,No,No,SOC,0.85,0.15,Low,1
S101567,2022,Male,Hispanic/Latino,No,No,PSY,0.7422,0.2578,Moderate,0
S101568,2023,Male,Hispanic/Latino,No,No,NUR,0.7149,0.2851,Moderate,0
S101569,2023,Female,White,No,No,BIO,0.7224,0.2776,Moderate,0
S101570,2020,Female,White,No,No,SOC,0.6802,0.3198,Moderate,0
S101571,2021,Male,White,No,No,NUR,0.7474,0.2526,Moderate,1
S101572,2022,Female,Hispanic/Latino,No,No,COM,0.7475,0.2525,Moderate,1
S101573,2023,Female,Hispanic/Latino,No,No,CS,0.6052,0.3948,Moderate,0
S101574,2020,Female,Asian,No,Yes,COM,0.5901,0.4099,Elevated,0
S101575,2021,Female,White,No,Yes,EDU,0.8183,0.1817,Low,1
S101576,2022,Male,Asian,Yes,No,BIO,0.8499,0.1501,Low,1
S101577,2023,Female,Hispanic/Latino,No,No,PSY,0.9427,0.0573,Low,1
S101578,2020,Female,White,No,Yes,EDU,0.8186,0.1814,Low,1
S101579,2022,Female,White,No,No,POL,0.7361,0.2639,Moderate,0
S101580,2021,Female,White,No,No,SOC,0.8409,0.1591,Low,1
S101581,2020,Female,White,Yes,Yes,PSY,0.8186,0.1814,Low,1
S101582,2022,Male,White,No,No,BIO,0.5806,0.4194,Elevated,1
S101583,2021,Female,White,No,Yes,POL,0.9013,0.0987,Low,1
S101584,2022,Female,White,No,No,COM,0.87,0.13,Low,1
S101585,2021,Male,White,No,No,NUR,0.7389,0.2611,Moderate,1
S101586,2023,Female,White,Yes,No,COM,0.85,0.15,Low,1
S101587,2020,Male,Asian,Yes,No,PSY,0.8805,0.1195,Low,1
S101588,2023,Female,Hispanic/Latino,No,Yes,NUR,0.6597,0.3403,Moderate,0
S101589,2020,Female,White,Yes,No,NUR,0.8451,0.1549,Low,1
S101590,2022,Female,Hispanic/Latino,No,No,PSY,0.87,0.13,Low,1
S101591,2021,Male,Hispanic/Latino,No,No,BIO,0.746,0.254,Moderate,1
S101592,2021,Male,White,No,Yes,EDU,0.8676,0.1324,Low,1
S101593,2020,Female,White,No,No,NUR,0.8235,0.1765,Low,1
S101594,2022,Female,White,Yes,Yes,NUR,0.87,0.13,Low,1
S101595,2020,Female,Hispanic/Latino,No,No,COM,0.7747,0.2253,Moderate,0
S101596,2022,Male,White,No,No,CS,0.8451,0.1549,Low,1
S101597,2022,Male,White,Yes,No,BIO,0.7843,0.2157,Moderate,1
S101598,2023,Male,Hispanic/Latino,No,Yes,BUS,0.9809,0.0191,Low,1
S101599,2022,Male,International,No,Yes,BUS,0.85,0.15,Low,1
S101600,2021,Female,White,Yes,Yes,BIO,0.8708,0.1292,Low,1
S101601,2022,Male,Hispanic/Latino,Yes,No,BIO,0.788,0.212,Moderate,1
S101602,2023,Female,White,No,No,ENG,0.8206,0.1794,Low,1
S101603,2021,Female,Asian,No,No,COM,0.787,0.213,Moderate,1
S101604,2020,Male,Asian,No,Yes,NUR,0.8403,0.1597,Low,1
S101605,2023,Female,Asian,No,Yes,CS,0.6829,0.3171,Moderate,0
S101606,2020,Male,White,No,No,CS,0.6462,0.3538,Moderate,0
S101607,2022,Male,White,Yes,No,NUR,0.8579,0.1421,Low,1
S101608,2020,Male,Asian,No,No,CS,0.8299,0.1701,Low,1
S101609,2020,Female,White,No,Yes,BUS,0.7447,0.2553,Moderate,0
S101610,2023,Female,International,No,Yes,PSY,0.8138,0.1862,Low,0
S101611,2020,Male,White,No,No,EDU,0.7481,0.2519,Moderate,1
S101612,2022,Male,White,No,No,BIO,0.7983,0.2017,Moderate,1
S101613,2022,Female,White,Yes,No,EDU,0.8359,0.1641,Low,1
S101614,2020,Male,White,No,Yes,NUR,0.613,0.387,Moderate,0
S101615,2020,Female,Black/African American,Yes,Yes,CS,0.7555,0.2445,Moderate,1
S101616,2023,Male,White,No,No,POL,0.7929,0.2071,Moderate,1
S101617,2022,Male,Hispanic/Latino,Yes,Yes,ENG,0.8206,0.1794,Low,1
S101618,2020,Female,Hispanic/Latino,No,No,SOC,0.7616,0.2384,Moderate,1
S101619,2023,Female,Black/African American,Yes,Yes,BIO,0.6664,0.3336,Moderate,0
S101620,2021,Male,Hispanic/Latino,No,Yes,NUR,0.7567,0.2433,Moderate,1
S101621,2020,Male,International,No,Yes,CS,0.8362,0.1638,Low,1
S101622,2023,Male,Black/African American,No,No,BIO,0.8235,0.1765,Low,1
S101623,2020,Female,White,No,Yes,EDU,0.8805,0.1195,Low,1
S101624,2022,Nonbinary,Black/African American,No,Yes,PSY,0.8387,0.1613,Low,1
S101625,2023,Female,Two or More Races,No,No,EDU,0.8436,0.1564,Low,1
S101626,2022,Female,White,No,Yes,BUS,0.7343,0.2657,Moderate,1
S101627,2022,Female,Hispanic/Latino,No,Yes,PSY,0.8403,0.1597,Low,1
S101628,2021,Male,White,No,Yes,BIO,0.8462,0.1538,Low,1
S101629,2020,Male,Hispanic/Latino,No,No,COM,0.8394,0.1606,Low,1
S101630,2022,Male,White,No,No,BIO,0.8805,0.1195,Low,1
S101631,2023,Male,Asian,No,No,CS,0.8359,0.1641,Low,1
S101632,2020,Female,White,No,No,PSY,0.87,0.13,Low,1
S101633,2023,Female,Hispanic/Latino,No,No,EDU,0.878,0.122,Low,1
S101634,2021,Female,White,No,Yes,PSY,0.8097,0.1903,Low,1
S101635,2022,Female,Hispanic/Latino,No,No,COM,0.6751,0.3249,Moderate,1
S101636,2020,Female,White,No,No,BUS,0.8126,0.1874,Low,1
S101637,2022,Male,Hispanic/Latino,No,No,EDU,0.8676,0.1324,Low,1
S101638,2020,Male,White,Yes,Yes,COM,0.8089,0.1911,Low,1
S101639,2021,Male,White,No,No,NUR,0.8474,0.1526,Low,1
S101640,2022,Female,White,No,No,NUR,0.7832,0.2168,Moderate,0
S101641,2020,Female,Two or More Races,Yes,No,PSY,0.9262,0.0738,Low,1
S101642,2021,Female,White,No,Yes,POL,0.8411,0.1589,Low,1
S101643,2022,Female,Hispanic/Latino,No,No,BIO,0.8566,0.1434,Low,1
S101644,2020,Female,White,No,No,CS,0.7929,0.2071,Moderate,1
S101645,2021,Female,Asian,No,No,CS,0.8299,0.1701,Low,1
S101646,2021,Female,White,No,No,BIO,0.792,0.208,Moderate,1
S101647,2022,Male,White,No,No,CS,0.8579,0.1421,Low,1
S101648,2023,Female,White,No,No,NUR,0.7336,0.2664,Moderate,1
S101649,2023,Female,White,No,Yes,COM,0.85,0.15,Low,1
S101650,2020,Female,White,Yes,No,NUR,0.9676,0.0324,Low,1
S101651,2020,Female,White,No,No,ENG,0.8063,0.1937,Low,1
S101652,2020,Female,Hispanic/Latino,No,Yes,PSY,0.7517,0.2483,Moderate,1
S101653,2022,Female,International,Yes,No,ENG,0.9114,0.0886,Low,1
S101654,2020,Male,White,No,No,ENG,0.9114,0.0886,Low,1
S101655,2020,Female,Two or More Races,No,No,COM,0.4602,0.5398,Elevated,0
S101656,2023,Male,White,No,No,COM,0.8314,0.1686,Low,1
S101657,2023,Female,White,No,No,BIO,0.8235,0.1765,Low,1
S101658,2023,Female,White,No,Yes,ENG,0.85,0.15,Low,1
S101659,2021,Female,White,No,No,BIO,0.7231,0.2769,Moderate,1
S101660,2022,Female,White,No,No,PSY,0.87,0.13,Low,1
S101661,2022,Female,Black/African American,No,No,BIO,0.8411,0.1589,Low,1
S101662,2020,Male,Hispanic/Latino,No,Yes,ENG,0.649,0.351,Moderate,1
S101663,2022,Female,Hispanic/Latino,No,Yes,EDU,0.9219,0.0781,Low,1
S101664,2022,Male,White,Yes,No,COM,0.87,0.13,Low,1
S101665,2021,Female,White,No,No,BUS,0.8104,0.1896,Low,1
S101666,2023,Female,Hispanic/Latino,No,No,BUS,0.8304,0.1696,Low,1
S101667,2022,Female,White,No,No,PSY,0.7862,0.2138,Moderate,1
S101668,2022,Female,White,No,No,ENG,0.8464,0.1536,Low,1
S101669,2022,Female,White,No,No,BIO,0.6037,0.3963,Moderate,0
S101670,2023,Male,White,No,No,POL,0.7372,0.2628,Moderate,0
S101671,2022,Male,Hispanic/Latino,Yes,No,ENG,0.8805,0.1195,Low,1
S101672,2021,Nonbinary,White,No,Yes,SOC,0.87,0.13,Low,1
S101673,2023,Female,White,No,Yes,POL,0.8382,0.1618,Low,1
S101674,2022,Male,Black/African American,Yes,No,BUS,0.8805,0.1195,Low,1
S101675,2023,Female,Unknown,No,Yes,SOC,0.8042,0.1958,Low,0
S101676,2020,Male,White,No,No,BUS,0.5806,0.4194,Elevated,0
S101677,2021,Male,White,No,Yes,NUR,0.891,0.109,Low,1
S101678,2023,Male,Asian,No,No,ENG,0.87,0.13,Low,1
S101679,2022,Male,White,Yes,Yes,ENG,0.8676,0.1324,Low,1
S101680,2023,Male,White,No,No,COM,0.8411,0.1589,Low,0
S101681,2020,Female,White,No,No,BUS,0.659,0.341,Moderate,0
S101682,2020,Male,White,No,Yes,NUR,0.5614,0.4386,Elevated,0
S101683,2023,Female,International,No,No,EDU,0.8372,0.1628,Low,1
S101684,2021,Male,Asian,No,No,ENG,0.9467,0.0533,Low,1
S101685,2022,Male,International,Yes,No,PSY,0.6333,0.3667,Moderate,0
S101686,2021,Female,Asian,No,No,NUR,0.8676,0.1324,Low,1
S101687,2021,Female,Hispanic/Latino,No,No,BIO,0.6354,0.3646,Moderate,0
S101688,2023,Female,Asian,No,No,PSY,0.787,0.213,Moderate,1
S101689,2020,Female,Hispanic/Latino,No,No,CS,0.7242,0.2758,Moderate,0
S101690,2023,Female,White,Yes,No,SOC,0.8451,0.1549,Low,1
S101691,2023,Male,White,No,No,CS,0.8365,0.1635,Low,1
S101692,2022,Female,Hispanic/Latino,No,No,CS,0.7929,0.2071,Moderate,1
S101693,2021,Male,White,No,No,POL,0.6354,0.3646,Moderate,0
S101694,2020,Female,White,No,No,BUS,0.85,0.15,Low,1
S101695,2022,Female,White,No,No,BUS,0.6354,0.3646,Moderate,0
S101696,2021,Female,Hispanic/Latino,Yes,Yes,POL,0.7983,0.2017,Moderate,1
S101697,2020,Male,White,No,No,POL,0.6793,0.3207,Moderate,0
S101698,2021,Female,White,No,No,CS,0.8299,0.1701,Low,1
S101699,2023,Female,White,No,No,BIO,0.817,0.183,Low,1
S101700,2021,Female,White,No,No,NUR,0.8249,0.1751,Low,1
S101701,2020,Male,International,No,No,NUR,0.9219,0.0781,Low,1
S101702,2022,Female,White,No,Yes,SOC,0.8329,0.1671,Low,1
S101703,2020,Male,White,No,No,EDU,0.779,0.221,Moderate,1
S101704,2023,Male,White,No,No,SOC,0.8316,0.1684,Low,1
S101705,2023,Male,Black/African American,Yes,No,ENG,0.6137,0.3863,Moderate,0
S101706,2023,Female,Hispanic/Latino,No,Yes,COM,0.87,0.13,Low,1
S101707,2023,Female,White,No,No,SOC,0.8299,0.1701,Low,1
S101708,2020,Female,White,Yes,Yes,PSY,0.6805,0.3195,Moderate,0
S101709,2020,Female,Asian,Yes,No,ENG,0.9051,0.0949,Low,1
S101710,2021,Male,Two or More Races,No,No,BIO,0.8474,0.1526,Low,1
S101711,2021,Female,White,No,Yes,ENG,0.7929,0.2071,Moderate,1
S101712,2023,Female,White,Yes,No,BIO,0.8369,0.1631,Low,1
S101713,2022,Female,White,Yes,No,BIO,0.5577,0.4423,Elevated,0
S101714,2022,Female,White,No,No,PSY,0.6354,0.3646,Moderate,0
S101715,2023,Female,Asian,No,No,POL,0.7064,0.2936,Moderate,1
S101716,2022,Male,International,No,No,BIO,0.9219,0.0781,Low,1
S101717,2021,Female,Unknown,No,No,COM,0.7108,0.2892,Moderate,1
S101718,2021,Male,Asian,No,No,ENG,0.9467,0.0533,Low,1
S101719,2022,Male,White,Yes,No,COM,0.87,0.13,Low,1
S101720,2020,Female,International,No,Yes,NUR,0.8499,0.1501,Low,1
S101721,2022,Female,White,No,Yes,EDU,0.8436,0.1564,Low,1
S101722,2022,Female,White,No,No,EDU,0.9621,0.0379,Low,1
S101723,2022,Female,Hispanic/Latino,No,No,NUR,0.8089,0.1911,Low,1
S101724,2022,Female,White,No,Yes,PSY,0.9219,0.0781,Low,1
S101725,2023,Male,Asian,No,No,SOC,0.7239,0.2761,Moderate,1
S101726,2023,Male,Unknown,Yes,Yes,BIO,0.7844,0.2156,Moderate,1
S101727,2022,Female,Asian,No,No,ENG,0.8637,0.1363,Low,0
S101728,2021,Female,Asian,No,No,SOC,0.8144,0.1856,Low,1
S101729,2020,Female,White,No,Yes,SOC,0.8805,0.1195,Low,1
S101730,2023,Male,White,No,No,PSY,0.7475,0.2525,Moderate,1
S101731,2023,Female,Asian,Yes,No,EDU,0.788,0.212,Moderate,1
S101732,2022,Male,Hispanic/Latino,No,No,POL,0.6041,0.3959,Moderate,0
S101733,2023,Male,Black/African American,Yes,No,CS,0.9063,0.0937,Low,1
S101734,2023,Female,White,Yes,No,POL,0.758,0.242,Moderate,1
S101735,2023,Female,White,No,Yes,EDU,0.878,0.122,Low,1
S101736,2022,Female,White,No,No,COM,0.8408,0.1592,Low,1
S101737,2020,Male,Hispanic/Latino,No,Yes,EDU,0.85,0.15,Low,1
S101738,2020,Female,Asian,No,No,NUR,0.792,0.208,Moderate,1
S101739,2020,Male,International,Yes,No,BUS,0.7992,0.2008,Moderate,1
S101740,2021,Male,White,Yes,No,SOC,0.7543,0.2457,Moderate,0
S101741,2022,Male,White,Yes,No,EDU,0.8206,0.1794,Low,1
S101742,2021,Female,White,No,No,POL,0.8355,0.1645,Low,1
S101743,2020,Female,White,Yes,No,ENG,0.8299,0.1701,Low,1
S101744,2020,Male,White,No,No,PSY,0.9051,0.0949,Low,1
S101745,2023,Female,Hispanic/Latino,No,Yes,SOC,0.8157,0.1843,Low,1
S101746,2023,Male,White,No,Yes,POL,0.8676,0.1324,Low,1
S101747,2021,Female,White,No,No,SOC,0.5705,0.4295,Elevated,0
S101748,2023,Female,Hispanic/Latino,Yes,No,SOC,0.8474,0.1526,Low,1
S101749,2022,Male,Asian,No,Yes,NUR,0.8908,0.1092,Low,1
S101750,2023,Female,White,No,No,SOC,0.5616,0.4384,Elevated,0
S101751,2023,Female,White,Yes,Yes,BUS,0.9029,0.0971,Low,1
S101752,2022,Female,Asian,No,No,EDU,0.8805,0.1195,Low,1
S101753,2021,Female,Asian,Yes,No,NUR,0.8157,0.1843,Low,1
S101754,2022,Male,Asian,No,Yes,BUS,0.9114,0.0886,Low,1
S101755,2021,Female,White,No,Yes,EDU,0.8411,0.1589,Low,1
S101756,2021,Female,Hispanic/Latino,Yes,No,PSY,0.6829,0.3171,Moderate,0
S101757,2022,Female,Black/African American,No,No,SOC,0.779,0.221,Moderate,1
S101758,2022,Male,White,No,No,BIO,0.8186,0.1814,Low,1
S101759,2022,Female,White,No,Yes,EDU,0.8853,0.1147,Low,1
S101760,2021,Male,International,No,No,COM,0.738,0.262,Moderate,1
S101761,2021,Male,White,No,No,SOC,0.9054,0.0946,Low,1
S101762,2020,Female,Asian,Yes,No,SOC,0.8884,0.1116,Low,1
S101763,2022,Male,Black/African American,Yes,No,ENG,0.846,0.154,Low,1
S101764,2022,Male,White,No,Yes,PSY,0.7943,0.2057,Moderate,1
S101765,2023,Female,Asian,No,No,ENG,0.7546,0.2454,Moderate,1
S101766,2022,Female,White,No,No,COM,0.8408,0.1592,Low,1
S101767,2021,Male,Black/African American,No,No,POL,0.7934,0.2066,Moderate,1
S101768,2020,Male,Black/African American,No,No,NUR,0.8253,0.1747,Low,1
S101769,2020,Male,Black/African American,No,Yes,BUS,0.9467,0.0533,Low,1
S101770,2021,Nonbinary,White,No,Yes,CS,0.7929,0.2071,Moderate,1
S101771,2021,Female,Asian,No,Yes,CS,0.9322,0.0678,Low,1
S101772,2021,Male,Two or More Races,No,No,POL,0.779,0.221,Moderate,1
